,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
116,1287777013571506176,1287777013571506176,1595864940000,2020-07-27 17:49:00,"Paris, Madrid (heure d’été)",,en train de me dire que j’ai le droit de grossir en regardant le #PlusDe70kgEtSereine vous êtes trop belles purée,['#plusde70kgetsereine'],[],2877827499,2877827499,une_handic,lucifer,1,17,https://twitter.com/une_handic/status/1287777013571506176,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '2877827499', 'username': 'une_handic'}]",,,,
117,1287776976732913666,1287776976732913666,1595864931000,2020-07-27 17:48:51,"Paris, Madrid (heure d’été)",,"Ptdr le #PlusDe70kgEtSereine c'est vraiment une vaste blague le truc, les 3/4 des semi-remorques qui postent en l'utilisant elles dépassent de TRÈS loin les 100 kg 😭",['#plusde70kgetsereine'],[],914874150568816640,914874150568816640,BadrAdaKedavra,Badoru,1,17,https://twitter.com/BadrAdaKedavra/status/1287776976732913666,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '914874150568816640', 'username': 'BadrAdaKedavra'}]",,,,
118,1287776947720916992,1287776947720916992,1595864924000,2020-07-27 17:48:44,"Paris, Madrid (heure d’été)",,Les meufs du #PlusDe70kgEtSereine elles font toutes plus d’1m70,['#plusde70kgetsereine'],[],1191438599729958912,1191438599729958912,shaima7298,☪️🇩🇿Shaima🇩🇿☪️,1,17,https://twitter.com/shaima7298/status/1287776947720916992,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1191438599729958912', 'username': 'shaima7298'}]",,,,
119,1287776942041763842,1287776942041763842,1595864923000,2020-07-27 17:48:43,"Paris, Madrid (heure d’été)",,Moi je fais 74 donc plus de 70kg pour 1m77 et franchement je refuse votre #PlusDe70kgEtSereine je suis en pleins régime pour redescendre à mon poids d’avant (55kg) mais bon après si vs êtes heureuses comme ça tant mieux moi il me tarde de revenir à mon poids de 2010,['#plusde70kgetsereine'],[],3127438744,3127438744,cocoroselicot,scoooooopAEDLP2016,1,17,https://twitter.com/cocoroselicot/status/1287776942041763842,False,1,1,1,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '3127438744', 'username': 'cocoroselicot'}]",,,,
120,1287776848068382730,1287776848068382730,1595864900000,2020-07-27 17:48:20,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine vous avez tellement raison.

Je vous rejoints avec #MoinsDe65kgEtSerrein.","['#plusde70kgetsereine', '#moinsde65kgetserrein']",[],403448290,403448290,combiste,Biht 🌱,1,17,https://twitter.com/combiste/status/1287776848068382730,False,2,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '403448290', 'username': 'combiste'}]",,,,
121,1287776829412126721,1287776829412126721,1595864896000,2020-07-27 17:48:16,"Paris, Madrid (heure d’été)",,Vous êtes toutes belles #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],2440219177,2440219177,vickkth,비키,1,17,https://twitter.com/vickkth/status/1287776829412126721,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '2440219177', 'username': 'vickkth'}]",,,,
122,1287776721853448192,1287776721853448192,1595864870000,2020-07-27 17:47:50,"Paris, Madrid (heure d’été)",,j'ai envie de poster sur #/PlusDe70kgEtSereine mais j'ose pas... et jsuis incapable de prendre des jolies photos,[],[],1249463847183740929,1249463847183740929,lydipidonxx2,𝘺𝘰𝘶 𝘨𝘰𝘯' 𝘭𝘪𝘬𝘦 𝘵𝘩𝘢𝘵,1,17,https://twitter.com/lydipidonxx2/status/1287776721853448192,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1249463847183740929', 'username': 'lydipidonxx2'}]",,,,
123,1287776717910806530,1287776717910806530,1595864869000,2020-07-27 17:47:49,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine j’ai etait faire un tour Jv rien dire c mieu,['#plusde70kgetsereine'],[],369412134,369412134,dzunited213,Honda DN 01,1,17,https://twitter.com/dzunited213/status/1287776717910806530,False,0,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '369412134', 'username': 'dzunited213'}]",,,,
124,1287776697832669184,1287776697832669184,1595864865000,2020-07-27 17:47:45,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine c est le Htag des ces neuf qui on vu l été arrivé et qu il veulent miser sur leur gros cul mais demi tour vs êtes degueulasse dsl les folle #chubby,"['#plusde70kgetsereine', '#chubby']",[],4916293906,4916293906,7Rampage1,ilsveulentquejemetaise,1,17,https://twitter.com/7Rampage1/status/1287776697832669184,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '4916293906', 'username': '7Rampage1'}]",,,,
125,1287776671236489218,1287776671236489218,1595864858000,2020-07-27 17:47:38,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine

Mdrrr tout ceux qui viennent insulter  les gens qui en surpoids qui utilisent ce hashtag 
Sachez qu'ils s'en foutent des insultes.. 
Occupez vous de vos vies bordel et arrêter de cracher sur les gens",['#plusde70kgetsereine'],[],1114607348,1114607348,Sa052424,✨,1,17,https://twitter.com/Sa052424/status/1287776671236489218,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1114607348', 'username': 'Sa052424'}]",,,,
126,1287776669630169088,1287776669630169088,1595864858000,2020-07-27 17:47:38,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine  (bcp plus) j’adore ce hashtag  pic.twitter.com/v2DftF6dBY,['#plusde70kgetsereine'],[],1074267022828191745,1074267022828191745,cas_soux_,👁👄👁,1,17,https://twitter.com/cas_soux_/status/1287776669630169088,False,4,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1074267022828191745', 'username': 'cas_soux_'}]",,,,
127,1287776658817257473,1287776658817257473,1595864855000,2020-07-27 17:47:35,"Paris, Madrid (heure d’été)",,"Je vous partage cette photo que mon chéri a fait de moi ce week-end parce que pour une fois je me trouve jolie ☺️
#PlusDe70kgEtSereine  pic.twitter.com/vBNOUTW3Ll",['#plusde70kgetsereine'],[],1904905506,1904905506,alurabd,ローラ,1,17,https://twitter.com/alurabd/status/1287776658817257473,False,4,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1904905506', 'username': 'alurabd'}]",,,,
128,1287776641964531714,1287776641964531714,1595864851000,2020-07-27 17:47:31,"Paris, Madrid (heure d’été)",,Notre poids ne fait pas de nous quelqu’un de moche. #PlusDe70kgEtSereine  pic.twitter.com/CYkU3DEfG7,['#plusde70kgetsereine'],[],987699168683716608,987699168683716608,JAYBEOMLUV,𝒮𝓊𝓁𝑒,1,17,https://twitter.com/JAYBEOMLUV/status/1287776641964531714,False,9,3,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '987699168683716608', 'username': 'JAYBEOMLUV'}]",,,,
129,1287776639464742912,1287776639464742912,1595864851000,2020-07-27 17:47:31,"Paris, Madrid (heure d’été)",,Sereine ? De peser plus de 70kg ? Alors que c'est dangereux pour ma santé ? Ouai non. #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],1256625451264598017,1256625451264598017,ZephyrJustine,Justine Clrqn,1,17,https://twitter.com/ZephyrJustine/status/1287776639464742912,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1256625451264598017', 'username': 'ZephyrJustine'}]",,,,
130,1287776584548659212,1287776584548659212,1595864838000,2020-07-27 17:47:18,"Paris, Madrid (heure d’été)",,VOUS ÊTES MAGNIFIQUE OMD😭😭🥺💞💞 #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],864579910928670720,864579910928670720,kimtaehyungacab,𝓜𝓪𝔂⁷🦋¹¹³,1,17,https://twitter.com/kimtaehyungacab/status/1287776584548659212,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '864579910928670720', 'username': 'kimtaehyungacab'}]",,,,
131,1287776489467936768,1287776489467936768,1595864815000,2020-07-27 17:46:55,"Paris, Madrid (heure d’été)",,Dans #PlusDe70kgEtSereine ta plus de vache que dans une ferme en Bretagne.,['#plusde70kgetsereine'],[],1221862717159608326,1221862717159608326,desapprobateur,ಠ_ಠ en vacances ☀️🌴,1,17,https://twitter.com/desapprobateur/status/1287776489467936768,False,3,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1221862717159608326', 'username': 'desapprobateur'}]",,,,
132,1287776410577272834,1287776410577272834,1595864796000,2020-07-27 17:46:36,"Paris, Madrid (heure d’été)",,Bon je me permet #PlusDe70kgEtSereine  pic.twitter.com/EyUCxDAV7D,['#plusde70kgetsereine'],[],1280615020980834307,1280615020980834307,mugiwaraelies,༄𝒆𝒍𝒊𝒆𝒔☔,1,17,https://twitter.com/mugiwaraelies/status/1287776410577272834,False,5,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1280615020980834307', 'username': 'mugiwaraelies'}]",,,,
133,1287776395016511490,1287776395016511490,1595864792000,2020-07-27 17:46:32,"Paris, Madrid (heure d’été)",,Je le vois comme ça ce hashtag #PlusDe70kgEtSereine  pic.twitter.com/qGncX3KexK,['#plusde70kgetsereine'],[],571960929,571960929,Leonard92800,Big khey,1,17,https://twitter.com/Leonard92800/status/1287776395016511490,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '571960929', 'username': 'Leonard92800'}]",,,,
134,1287776390234935303,1287776390234935303,1595864791000,2020-07-27 17:46:31,"Paris, Madrid (heure d’été)",,Par contre les hommes c'est mini 1m80 hein #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],1220437605235470336,1220437605235470336,elbanadorzez,Elbanadorzez,1,17,https://twitter.com/elbanadorzez/status/1287776390234935303,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1220437605235470336', 'username': 'elbanadorzez'}]",,,,
135,1287776335482499072,1287776335482499072,1595864778000,2020-07-27 17:46:18,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine
J'ai manger quelques pots de Nutella pour en arriver la mais mon summer body est enfin prêt  pic.twitter.com/ryaP2SCwYK",['#plusde70kgetsereine'],[],1263950911879163904,1263950911879163904,UnMecSympa10,UnMecSympa,1,17,https://twitter.com/UnMecSympa10/status/1287776335482499072,False,11,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1263950911879163904', 'username': 'UnMecSympa10'}]",,,,
136,1287776288397242369,1287776288397242369,1595864767000,2020-07-27 17:46:07,"Paris, Madrid (heure d’été)",,"Ce hashtag 😄👍🏻 #PlusDe70kgEtSereine 
Tout ce que j’ai pu entendre sur mon corps « ah t’as grossis, t’as des rondeurs » tant qu’on se sent bien🙌🏻  pic.twitter.com/xAFBZoYfk5",['#plusde70kgetsereine'],[],3059069968,3059069968,thylaen,thy,1,17,https://twitter.com/thylaen/status/1287776288397242369,False,6,0,1,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '3059069968', 'username': 'thylaen'}]",,,,
137,1287776287591997441,1287776287591997441,1595864767000,2020-07-27 17:46:07,"Paris, Madrid (heure d’été)",,pas mega sereine à l’idée de poster ça mais bon 🤷🏻‍♀️ #PlusDe70kgEtSereine  pic.twitter.com/XZhiYOcL0J,['#plusde70kgetsereine'],[],1240682091433598976,1240682091433598976,mareva_prcr,Maréva,1,17,https://twitter.com/mareva_prcr/status/1287776287591997441,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1240682091433598976', 'username': 'mareva_prcr'}]",,,,
138,1287776282609098753,1287776282609098753,1595864766000,2020-07-27 17:46:06,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine Les girls faites pas attention aux chiffres.... je fais 75kg 😂🤣 et je suis très  sereine 😊🙌🏽  pic.twitter.com/AU0Cmtjlxh,['#plusde70kgetsereine'],[],950540785,950540785,sandrabelks,Duchesse De BELKS 🥱,1,17,https://twitter.com/sandrabelks/status/1287776282609098753,False,6,4,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '950540785', 'username': 'sandrabelks'}]",,,,
139,1287776230159396864,1287776230159396864,1595864753000,2020-07-27 17:45:53,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine

Parce que mes os ne se sentent que sur la balance, 88kilos et fière de moi  pic.twitter.com/zaIndAPnVX",['#plusde70kgetsereine'],[],1228419604835377154,1228419604835377154,JRantanplan,Thomas chaabi.,1,17,https://twitter.com/JRantanplan/status/1287776230159396864,False,6,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1228419604835377154', 'username': 'JRantanplan'}]",,,,
140,1287776215013654528,1287776215013654528,1595864750000,2020-07-27 17:45:50,"Paris, Madrid (heure d’été)",,"je fais jamais de challenge twi’ mais le  #PlusDe70kgEtSereine redonne grave le smile 🤍
n’oubliez pas, votre poids ne définit pas votre beauté 💫  pic.twitter.com/M6qa4Bym35",['#plusde70kgetsereine'],[],1238139261708382208,1238139261708382208,ecydnac_,Candyce,1,17,https://twitter.com/ecydnac_/status/1287776215013654528,False,6,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1238139261708382208', 'username': 'ecydnac_'}]",,,,
141,1287776209032613890,1287776209032613890,1595864748000,2020-07-27 17:45:48,"Paris, Madrid (heure d’été)",,"Je fais un tout petit moins de 70kg moi mais bref, en tout cas vous êtes toutes ravissantes les filles qui post sur ce hashtag, vous êtes à croquer 🥺 #PlusDe70kgEtSereine",['#plusde70kgetsereine'],[],1156910379668295685,1156910379668295685,JmappelCamille,Miss Cam ⛱,1,17,https://twitter.com/JmappelCamille/status/1287776209032613890,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1156910379668295685', 'username': 'JmappelCamille'}]",,,,
142,1287776145639866371,1287775191569817601,1595864733000,2020-07-27 17:45:33,"Paris, Madrid (heure d’été)",,J’ai du taff moi je suis loin très loin d’obtenir mon objectif mdr moi je vois dans votre challenge là y’a vla les jolie sucre 🔥🥵 #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],1039100623,1039100623,S_Sgzz,Fille à PAPA 🇭🇹,1,17,https://twitter.com/S_Sgzz/status/1287776145639866371,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1039100623', 'username': 'S_Sgzz'}, {'user_id': '2505904947', 'username': 'mouna_kokow'}]",,,,
143,1287776140573147136,1287776140573147136,1595864732000,2020-07-27 17:45:32,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine un jour sur deux, des fois, exceptionellement, mais ca va on le vit bien occasionellement",['#plusde70kgetsereine'],[],2350641336,2350641336,Zoheix,Zoheix🃏,1,17,https://twitter.com/Zoheix/status/1287776140573147136,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '2350641336', 'username': 'Zoheix'}]",,,,
144,1287776113683554304,1287776113683554304,1595864725000,2020-07-27 17:45:25,"Paris, Madrid (heure d’été)",,"Entre 86 et 88 Kg suivant les jours et si vous êtes pas contents je vous écrase.
#PlusDe70kgEtSereine (ou presque)
Ps: la dernière photo C’est bonus  pic.twitter.com/PCSQwYTRW5",['#plusde70kgetsereine'],[],3994602790,3994602790,Emkokawo,OUI-OUI,1,17,https://twitter.com/Emkokawo/status/1287776113683554304,False,11,2,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '3994602790', 'username': 'Emkokawo'}]",,,,
145,1287776102300168192,1287776102300168192,1595864723000,2020-07-27 17:45:23,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine ça se rassemble en meute maintenant, arrêtez de jouer les martyrs, 70kg ça n’est pas être gros.",['#plusde70kgetsereine'],[],1074262780876861440,1074262780876861440,SounderSpurs,Mªrk,1,17,https://twitter.com/SounderSpurs/status/1287776102300168192,False,2,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1074262780876861440', 'username': 'SounderSpurs'}]",,,,
146,1287776070276714496,1287776070276714496,1595864715000,2020-07-27 17:45:15,"Paris, Madrid (heure d’été)",,y'a des meufs qui triche elles tweet sur le #PlusDe70kgEtSereine alors qu'elles pourrais large aller sur la catégorie au dessus #PlusDe180kgEt,"['#plusde70kgetsereine', '#plusde180kget']",[],1057384561481564162,1057384561481564162,HassPGP,UnChawi🇫🇷🇩🇿,1,17,https://twitter.com/HassPGP/status/1287776070276714496,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1057384561481564162', 'username': 'HassPGP'}]",,,,
147,1287775947819831297,1287775947819831297,1595864686000,2020-07-27 17:44:46,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine mais vraiment grrrrrrrr 🥺❤️,['#plusde70kgetsereine'],[],1204905628294144000,1204905628294144000,steak_frites_re,LE COUSIN FRANCIS 😈🇨🇮🇯🇲🥩🍟,1,17,https://twitter.com/steak_frites_re/status/1287775947819831297,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1204905628294144000', 'username': 'steak_frites_re'}]",,,,
148,1287775937208221699,1287775937208221699,1595864683000,2020-07-27 17:44:43,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine mdrr c’est quoi ce merdier ?? Allez courir,['#plusde70kgetsereine'],[],1211381636668878850,1211381636668878850,MamsMbappe,Féru de lecture 📚👀☕️,1,17,https://twitter.com/MamsMbappe/status/1287775937208221699,False,2,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1211381636668878850', 'username': 'MamsMbappe'}]",,,,
149,1287775918149308418,1287775918149308418,1595864679000,2020-07-27 17:44:39,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine
Intelligent ça comme # avec le #COVID19 
Tant mieux si vous êtes sereines 🙃","['#plusde70kgetsereine', '#covid19']",[],1227529551896551424,1227529551896551424,shiny11111,Shiny,1,17,https://twitter.com/shiny11111/status/1287775918149308418,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1227529551896551424', 'username': 'shiny11111'}]",,,,
150,1287775889535782916,1287775889535782916,1595864672000,2020-07-27 17:44:32,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine elle c est 170kg et sereine  pic.twitter.com/G9vSfto12M,['#plusde70kgetsereine'],[],851060236454694912,851060236454694912,Sam0usa,Sam0usa,1,17,https://twitter.com/Sam0usa/status/1287775889535782916,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '851060236454694912', 'username': 'Sam0usa'}]",,,,
151,1287775874910216192,1287775874910216192,1595864668000,2020-07-27 17:44:28,"Paris, Madrid (heure d’été)",,Coucou @Samy7701_2  ce Hashtag est pour toi #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],1218462639136870401,1218462639136870401,Benjamin_From,Benjamin 🇫🇷🇬🇧🇮🇱⚜️❤️💙⚜️,1,17,https://twitter.com/Benjamin_From/status/1287775874910216192,False,2,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1218462639136870401', 'username': 'Benjamin_From'}, {'user_id': '1207948214265098240', 'username': 'Samy7701_2'}]",,,,
152,1287775852609130496,1287775852609130496,1595864663000,2020-07-27 17:44:23,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine et ouais ma gueule  pic.twitter.com/oHatbUDjKP,['#plusde70kgetsereine'],[],3326414866,3326414866,_strxwbxrry__,𝐁 𝐀 𝐁 𝐘 🍋,1,17,https://twitter.com/_strxwbxrry__/status/1287775852609130496,False,11,1,1,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '3326414866', 'username': '_strxwbxrry__'}]",,,,
153,1287775827430707200,1287775827430707200,1595864657000,2020-07-27 17:44:17,"Paris, Madrid (heure d’été)",,Ptn vous êtes toutes/tous magnifiques 😍😍😍😍😍 #PlusDe70kgEtSereine,['#plusde70kgetsereine'],[],1031787421,1031787421,nono9711,Lennora⁷,1,17,https://twitter.com/nono9711/status/1287775827430707200,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1031787421', 'username': 'nono9711'}]",,,,
154,1287775766260920322,1287775766260920322,1595864643000,2020-07-27 17:44:03,"Paris, Madrid (heure d’été)",,Du coup jsuis allée le #PlusDe70kgEtSereine et jsuis pas la pour juger surtout que jsuis mal placée pour le faire mais déjà yen a certaines elles font + de 70 mais c proportionnel a leur taille vu qu’elles sont grandes après y’en a c’est pas du tout proportionnel et c vraiment du,['#plusde70kgetsereine'],[],1206669817480175618,1206669817480175618,jtaimaisbien,🇦🇲🇬🇪,1,17,https://twitter.com/jtaimaisbien/status/1287775766260920322,False,1,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1206669817480175618', 'username': 'jtaimaisbien'}]",,,,
155,1287775755154358272,1287758619233132551,1595864640000,2020-07-27 17:44:00,"Paris, Madrid (heure d’été)",,Pour les cuisses qui frottent je te conseille cette crème. #PlusDe70kgEtSereine  pic.twitter.com/tJTUpl3rpM,['#plusde70kgetsereine'],[],745666832,745666832,OceaneHP,Océane,1,17,https://twitter.com/OceaneHP/status/1287775755154358272,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '745666832', 'username': 'OceaneHP'}, {'user_id': '1223578818952224771', 'username': 'MushroomReine'}]",,,,
156,1287775732479987713,1287775732479987713,1595864634000,2020-07-27 17:43:54,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine qu'Allah vous guide vers le Basic Fit le plus proche, Amîn",['#plusde70kgetsereine'],[],1256404232770650113,1256404232770650113,GuerrierRif1,Malik 👉🏼🧕👈🏼,1,17,https://twitter.com/GuerrierRif1/status/1287775732479987713,False,21,2,4,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1256404232770650113', 'username': 'GuerrierRif1'}]",,,,
157,1287775716348776449,1287775716348776449,1595864631000,2020-07-27 17:43:51,"Paris, Madrid (heure d’été)",,Aimez vous ♥️ #PlusDe70kgEtSereine  pic.twitter.com/uAKzEN0UoT,['#plusde70kgetsereine'],[],1068615828902432768,1068615828902432768,BkSyriane,mathafack,1,17,https://twitter.com/BkSyriane/status/1287775716348776449,False,27,3,3,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1068615828902432768', 'username': 'BkSyriane'}]",,,,
158,1287775584786014208,1287775584786014208,1595864599000,2020-07-27 17:43:19,"Paris, Madrid (heure d’été)",,Jsuis giga fiere de mon corps et c'est pas vos regards moqueur qui vont changer quoique ce soit #PlusDe70kgEtSereine  pic.twitter.com/JVeWWTQEAd,['#plusde70kgetsereine'],[],2933713654,2933713654,PaulineG_94,Popo,1,17,https://twitter.com/PaulineG_94/status/1287775584786014208,False,6,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '2933713654', 'username': 'PaulineG_94'}]",,,,
159,1287775519275208711,1287775519275208711,1595864584000,2020-07-27 17:43:04,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine du diabète de type 2, des maladies cardiovasculaires et de la mortalité accrue",['#plusde70kgetsereine'],[],1134960656153755648,1134960656153755648,yelxof,foxley,1,17,https://twitter.com/yelxof/status/1287775519275208711,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1134960656153755648', 'username': 'yelxof'}]",,,,
160,1287775502049173507,1287775502049173507,1595864580000,2020-07-27 17:43:00,"Paris, Madrid (heure d’été)",,"Sans vouloir manquer de respect aux gens qui publient leurs tweets, rappelons que faire cet apologie est très malsaine pour les jeunes qui ne voient pas le mal et en adopteront un mode de vie qui risque d’ailleurs de leur raccourcir ... #PlusDe70kgEtSereine",['#plusde70kgetsereine'],[],1101528657825271808,1101528657825271808,sky_zein,SkyZein,1,17,https://twitter.com/sky_zein/status/1287775502049173507,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1101528657825271808', 'username': 'sky_zein'}]",,,,
161,1287775500379840512,1287775500379840512,1595864579000,2020-07-27 17:42:59,"Paris, Madrid (heure d’été)",,on fait des tchek de bourlets qui vient jouer avec nous? #PlusDe70kgEtSereine  pic.twitter.com/SsPSsajfK6,['#plusde70kgetsereine'],[],1134204657709047810,1134204657709047810,AlexiaSavary1,alex🦋,1,17,https://twitter.com/AlexiaSavary1/status/1287775500379840512,False,2,2,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1134204657709047810', 'username': 'AlexiaSavary1'}]",,,,
162,1287775470633848835,1287775470633848835,1595864572000,2020-07-27 17:42:52,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine Je dirais même plus de 100kg et toujours aussi fraîche 😚  pic.twitter.com/eTxLSXzYVk,['#plusde70kgetsereine'],[],821117830565429248,821117830565429248,Lux_8B,Vaginaman 👊🏾 🌈,1,17,https://twitter.com/Lux_8B/status/1287775470633848835,False,17,7,3,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '821117830565429248', 'username': 'Lux_8B'}]",,,,
163,1287775423569563649,1287775423569563649,1595864561000,2020-07-27 17:42:41,"Paris, Madrid (heure d’été)",,"#PlusDe70kgEtSereine
La vie ya trop de belle gosse sur ce #",['#plusde70kgetsereine'],[],1193901481352663042,1193901481352663042,134340_gucci,꧁꧂🐋⁷⛧⟭⟬ 🔮⟬⟭𓅓,1,17,https://twitter.com/134340_gucci/status/1287775423569563649,False,1,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1193901481352663042', 'username': '134340_gucci'}]",,,,
164,1287775411737370636,1287775411737370636,1595864558000,2020-07-27 17:42:38,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine Ce # ou vous vous validez mutuellement pour atténuer votre complexe est une parfaite illustration de la diplomatie féminine visant à valider mutuellement vos travers respectifs,['#plusde70kgetsereine'],[],1282314354357088258,1282314354357088258,GorudoExp,GoldExperience,1,17,https://twitter.com/GorudoExp/status/1287775411737370636,False,3,1,1,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '1282314354357088258', 'username': 'GorudoExp'}]",,,,
165,1287775390019264512,1287775390019264512,1595864553000,2020-07-27 17:42:33,"Paris, Madrid (heure d’été)",,oh bah hey un hastag pour moi #PlusDe70kgEtSereine  pic.twitter.com/De1MvGS4SO,['#plusde70kgetsereine'],[],441953780,441953780,mwxhs,85 pAmPLeMoUUUUUsse,1,17,https://twitter.com/mwxhs/status/1287775390019264512,False,5,1,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '441953780', 'username': 'mwxhs'}]",,,,
166,1287775378065575938,1287775378065575938,1595864550000,2020-07-27 17:42:30,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine et j'arrive pas à prendre de photo jpeu pas lever les bras,['#plusde70kgetsereine'],[],992829476399648769,992829476399648769,Lucidas_PasOff,Lucidas,1,17,https://twitter.com/Lucidas_PasOff/status/1287775378065575938,False,0,0,0,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '992829476399648769', 'username': 'Lucidas_PasOff'}]",,,,
167,1287775362861146115,1287775362861146115,1595864546000,2020-07-27 17:42:26,"Paris, Madrid (heure d’été)",,#PlusDe70kgEtSereine Alors là archi pas sereine du tout première photo à gauche jamais je sortirai comme ça  pic.twitter.com/kEBYLS7SZi,['#plusde70kgetsereine'],[],3418774339,3418774339,GothSofiaa,☿️ B҉L҉A҉C҉K҉M҉A҉G҉E҉ ☿,1,17,https://twitter.com/GothSofiaa/status/1287775362861146115,False,4,0,1,,PlusDe70kgEtSereine,,,,,,,"[{'user_id': '3418774339', 'username': 'GothSofiaa'}]",,,,
